id,Biota_Overlap,DEM,Endemicity,NDVI,Rel_Occupancy,Rel_Species_Richness,longitude,latitude,LST_C
6005,0.5923102531127463,2129.4881274033287,0.3889684887839358,0.6621162467068233,-1.1992100666599266,0.346134253346845,-76.50006325,2.7482868500000004,21.15368066410889
6006,2.503523869150478,1635.3444739986608,-1.085156724445995,0.6736354016810092,0.2487874599081861,-1.908576680036656,-75.50006395,2.7482868500000004,23.48835779740193
6007,0.190555537082569,903.6098808620544,0.7618480945507524,0.7047318077785388,1.1514643079752611,-1.050615430422102,-74.50006465000003,2.7482868500000004,25.651494857856846
6008,-0.6977336303290359,310.4810193990865,0.7618480945507524,0.6798975381132388,1.1438313433273388,-0.6000713459527062,-73.50006535,2.7482868500000004,28.41188386832357
6009,-1.067854116750538,214.44041004432543,0.7618480945507524,0.6262508172102196,1.220160989806563,-0.9004340689323034,-72.5000661,2.74828685,30.24602925141943
6010,-1.067854116750538,195.11068563121157,0.7967969999514561,0.7646215368075825,1.2735917423420196,-0.9755247496772028,-71.50006685,2.7482868500000004,28.078827368597445
6011,-0.9784665275770432,192.2793126709861,0.9793029926791286,0.7839554024414,1.220160989806563,-0.8628887285598538,-70.50006755,2.7482868500000004,27.670816552178678
6012,-0.9099360425440304,177.07683246548368,1.0224664911833137,0.788017768133797,1.1400148610033776,-0.6376166863251558,-69.50006825,2.7482868500000004,27.78782206500756
6013,-0.8457818248976366,136.9729565095588,1.0312360746047948,0.7798435200931628,1.0904005907918823,-0.5249806652078068,-68.50006895000001,2.7482868499999995,28.080120104715434
6014,-0.8704565239924035,113.66390647446408,1.047804438854974,0.744025089993477,0.8079808988187535,-0.2246179422282095,-67.5000697,2.74828685,28.089452781146235
6015,-0.9242922311082584,118.97343487188768,1.0224664911833137,0.7577789180187035,0.8079808988187535,-0.4123446440904578,-66.50007045000001,2.7482868500000004,28.055727310560258
6016,-0.9198059221819372,172.43724272476774,0.9557534966584572,0.8009505693766396,0.8575951690302493,-0.4874353248353572,-65.50007114999998,2.7482868500000004,27.851091495235494
6017,-0.9072594650151066,600.5437354809444,0.9384690632364936,0.7566381175655948,1.0904005907918823,-0.6751620266976055,-64.50007185000001,2.7482868500000004,25.877527970863014
6018,-0.8386182025798011,676.7647265974028,0.9384690632364936,0.6810491119071962,1.1285654140314945,-0.6000713459527062,-63.50007259999999,2.74828685,24.963157199310672
6019,-0.8491983216953736,297.04224287240265,0.9594604736344616,0.7919181861910741,1.1323818963554555,-0.4874353248353572,-62.500073349999994,2.7482868500000004,26.81889216715689
6020,-0.9285146395095016,153.85329393693766,1.008402064941316,0.654442904031772,1.1094830024116884,-0.3372539633455585,-61.50007405000001,2.7482868500000004,29.74925286795434
6021,-0.8009503293592575,113.00761053824768,0.9855680552778368,0.5272253642105662,1.0904005907918823,-0.2997086229731088,-60.500074749999996,2.7482868500000004,32.036926104283054
6079,0.9456013293824332,2163.1325636925108,-0.5000681074538408,0.7162502104235341,-1.2148557873434374,-0.4231278488760512,-76.50006325000001,1.7418720500000002,18.948706818248013
6080,2.02605101056063,895.6639778843662,0.130816249536871,0.7417009338014816,-0.2390936225090217,-1.017307381340293,-75.50006395000001,1.7418720500000002,26.31878171743307
6081,-0.691858701973139,288.7897128427482,0.9592998931538864,0.6810507580867327,1.1056665200877271,-0.6376166863251558,-74.50006465000001,1.7418720500000002,30.09866221744369
6082,-1.067854116750538,273.8556038485694,0.9592998931538864,0.7252156686558794,1.1400148610033776,-0.6376166863251558,-73.50006535,1.7418720500000004,28.162980972692708
6083,-1.067854116750538,248.8522509056344,0.9727167691192714,0.7426152154379739,1.1514643079752611,-0.7502527074425048,-72.50006610000001,1.7418720500000002,28.33739666759635
6084,-1.067854116750538,240.27970935823575,0.9855680552778368,0.7828402590647687,1.1438313433273388,-0.6751620266976055,-71.50006685000001,1.7418720500000004,27.76269912119068
6085,-1.067854116750538,201.44510161577176,1.0312360746047948,0.8272012546121248,1.1285654140314945,-0.5249806652078068,-70.50006755000001,1.7418720500000002,27.469311115669313
6086,-0.9971445312849376,191.00594192225813,1.0548164693224893,0.8090782412487378,1.0789511438199988,-0.3372539633455585,-69.50006824999998,1.7418720499999998,28.01057677714249
6087,-0.9198059221819372,146.30131026367903,1.039520256729884,0.765176021980663,1.1094830024116884,-0.4874353248353572,-68.50006895000001,1.7418720500000002,27.97173800590076
6088,-0.8783524277027288,120.94832264808116,1.0644103751387768,0.8178423998635971,0.8728610983260942,-0.1119819211108605,-67.50006970000001,1.7418720500000004,27.63967758561529
6089,-0.8856409542045677,107.318842705738,1.0669922504875495,0.7698934809805974,0.8079808988187535,0.0006541000064884752,-66.50007045000001,1.7418720500000002,28.22211892721168
6090,-0.8757915940669476,376.9306448905709,1.0618284997900045,0.7595555276023669,0.8079808988187535,-0.1495272614833101,-65.50007114999998,1.7418720500000002,27.048485333902875
6091,-0.8783524277027288,517.0330689854442,1.0548164693224893,0.7914689007661138,0.8079808988187535,-0.1119819211108605,-64.50007185000001,1.7418720500000004,26.010848702592057
