system:index,Biota_Overlap,DEM,Endemicity,LST_Day_1km,NDVI,Rel_Occupancy,Rel_Species_Richness,id,.geo
599,-1.1674123885204406,143.8567213956999,0.7716865168368683,15060.98488784723,0.817615839829865,-0.4280995971750136,1.213021896162246,8599,"{""type"":""Polygon"",""coordinates"":[[[-68.0000693,-7.8355257000000025],[-67.0000701,-7.8355257000000025],[-67.0000701,-6.8218384],[-68.0000693,-6.821838400000001],[-68.0000693,-7.8355257000000025]]]}"
600,-1.1649843046284671,117.88937661798896,0.7716865168368683,15059.3772772422,0.8015463182873046,-0.31432491524121503,0.942944084348771,8600,"{""type"":""Polygon"",""coordinates"":[[[-67.0000701,-7.8355257000000025],[-66.0000708,-7.8355257000000025],[-66.0000708,-6.821838400000001],[-67.0000701,-6.8218384],[-67.0000701,-7.8355257000000025]]]}"
601,-1.1649843046284671,97.49772176990149,0.7756983148501136,15055.7119003508,0.8066654052849992,-0.31432491524121503,0.942944084348771,8601,"{""type"":""Polygon"",""coordinates"":[[[-66.0000708,-7.8355257000000025],[-65.0000715,-7.8355257000000025],[-65.0000715,-6.8218384],[-66.0000708,-6.821838400000001],[-66.0000708,-7.8355257000000025]]]}"
602,-1.1679867739572516,83.38154601389674,0.8457176843776124,15070.356114350063,0.7992020585401911,-0.4280995971750136,1.280541349115615,8602,"{""type"":""Polygon"",""coordinates"":[[[-65.0000715,-7.8355257000000025],[-64.0000722,-7.835525700000001],[-64.0000722,-6.821838399999999],[-65.0000715,-6.8218384],[-65.0000715,-7.8355257000000025]]]}"
603,-1.1636855620815973,81.32795828832542,0.8394214279355013,15091.163455390235,0.7799879113274164,-0.036999128027580576,0.8079051784420335,8603,"{""type"":""Polygon"",""coordinates"":[[[-64.0000722,-7.835525700000001],[-63.00007299999999,-7.8355257000000025],[-63.00007299999999,-6.821838400000001],[-64.0000722,-6.821838399999999],[-64.0000722,-7.835525700000001]]]}"
604,-1.1616200920070576,73.41615445086751,0.8564018944926287,15064.172974974368,0.7926536345477663,0.19766115346087954,0.6053468195819272,8604,"{""type"":""Polygon"",""coordinates"":[[[-63.00007299999999,-7.8355257000000025],[-62.0000737,-7.835525700000001],[-62.0000737,-6.821838400000001],[-63.00007299999999,-6.821838400000001],[-63.00007299999999,-7.8355257000000025]]]}"
605,-1.1570063146976965,90.39122601967519,0.797645256276034,15085.640572329701,0.7843746308708531,0.6527598811960746,0.20023010186171467,8605,"{""type"":""Polygon"",""coordinates"":[[[-62.0000737,-7.835525700000001],[-61.0000744,-7.835525700000001],[-61.0000744,-6.821838399999999],[-62.0000737,-6.821838400000001],[-62.0000737,-7.835525700000001]]]}"
606,-1.1593997116769277,112.23443817345826,0.8520139408197235,15064.822199450577,0.7932199581555924,0.24743757680691644,0.40278846072182095,8606,"{""type"":""Polygon"",""coordinates"":[[[-61.0000744,-7.835525700000001],[-60.0000751,-7.835525700000001],[-60.0000751,-6.8218384],[-61.0000744,-6.821838399999999],[-61.0000744,-7.835525700000001]]]}"
675,0.5662395103487168,1046.130870973525,0.31592908142518034,14729.18881074671,0.6587291504171712,-0.35343496215595843,-0.20488661585849788,8675,"{""type"":""Polygon"",""coordinates"":[[[-77.0000629,-8.851622199999998],[-76.0000636,-8.851622199999998],[-76.0000636,-7.8355257000000025],[-77.0000629,-7.835525700000001],[-77.0000629,-8.851622199999998]]]}"
676,-0.5528478539209066,406.22342937940084,0.501071821714032,14987.824900069047,0.7736741036345558,-0.47787602052105055,1.0779829902555085,8676,"{""type"":""Polygon"",""coordinates"":[[[-76.0000636,-8.851622199999998],[-75.0000643,-8.851622199999998],[-75.0000643,-7.835525700000001],[-76.0000636,-7.8355257000000025],[-76.0000636,-8.851622199999998]]]}"
677,-0.9911834211833653,181.57992814725517,0.5973749999991944,15067.576394833726,0.757787102423148,-0.6876480903364922,1.9557358786493024,8677,"{""type"":""Polygon"",""coordinates"":[[[-75.0000643,-8.851622199999998],[-74.000065,-8.851622199999998],[-74.000065,-7.835525700000001],[-75.0000643,-7.835525700000001],[-75.0000643,-8.851622199999998]]]}"
678,-1.0817422587470322,262.2693916655544,0.619153895905897,15024.601872035702,0.7767691627349593,-0.5703179495922621,2.0232553316026713,8678,"{""type"":""Polygon"",""coordinates"":[[[-74.000065,-8.851622199999998],[-73.0000657,-8.851622199999998],[-73.0000657,-7.835525700000001],[-74.000065,-7.835525700000001],[-74.000065,-8.851622199999998]]]}"
679,-1.0804176113623003,213.43848724312238,0.6575285478955968,15024.546467466753,0.773826461259642,-0.8014227722702909,1.9557358786493024,8679,"{""type"":""Polygon"",""coordinates"":[[[-73.0000657,-8.851622199999998],[-72.0000665,-8.851622199999998],[-72.0000665,-7.835525700000001],[-73.0000657,-7.835525700000001],[-73.0000657,-8.851622199999998]]]}"
680,-1.119501537291188,246.49736749951344,0.6790835614542082,15034.253553539946,0.7817816623583821,-0.47787602052105055,1.483099707975721,8680,"{""type"":""Polygon"",""coordinates"":[[[-72.0000665,-8.851622199999998],[-71.0000672,-8.851622199999998],[-71.0000672,-7.835525700000001],[-72.0000665,-7.835525700000001],[-72.0000665,-8.851622199999998]]]}"
681,-1.119501537291188,208.6260493387982,0.7011846074262567,15054.8785695855,0.7444767270215861,-0.47787602052105055,1.483099707975721,8681,"{""type"":""Polygon"",""coordinates"":[[[-71.0000672,-8.851622199999998],[-70.0000679,-8.851622199999998],[-70.0000679,-7.835525700000001],[-71.0000672,-7.835525700000001],[-71.0000672,-8.851622199999998]]]}"
682,-1.113994542897021,188.6753966067544,0.6901340844402325,15023.519839403212,0.7950232634978364,-0.41032230312285756,1.1455024432088774,8682,"{""type"":""Polygon"",""coordinates"":[[[-70.0000679,-8.851622199999998],[-69.0000686,-8.851622199999998],[-69.0000686,-7.835525700000001],[-70.0000679,-7.835525700000001],[-70.0000679,-8.851622199999998]]]}"
683,-1.113994542897021,189.83619209165337,0.7276371440174536,15027.054231516957,0.7796035902231474,-0.41032230312285756,1.1455024432088774,8683,"{""type"":""Polygon"",""coordinates"":[[[-69.0000686,-8.851622199999998],[-68.0000693,-8.8516222],[-68.0000693,-7.8355257000000025],[-69.0000686,-7.835525700000001],[-69.0000686,-8.851622199999998]]]}"
684,-1.1173683015679738,145.944099792008,0.7716865168368683,15069.881738064516,0.8101650723538489,-0.4280995971750136,1.3480608020689835,8684,"{""type"":""Polygon"",""coordinates"":[[[-68.0000693,-8.8516222],[-67.0000701,-8.851622199999998],[-67.0000701,-7.8355257000000025],[-68.0000693,-7.8355257000000025],[-68.0000693,-8.8516222]]]}"
685,-1.1630132718220414,128.01923065912598,0.7653312988405776,15078.914057916241,0.8087052306452344,-0.0014445399232684462,0.7403857254886647,8685,"{""type"":""Polygon"",""coordinates"":[[[-67.0000701,-8.851622199999998],[-66.0000708,-8.851622199999998],[-66.0000708,-7.8355257000000025],[-67.0000701,-7.8355257000000025],[-67.0000701,-8.851622199999998]]]}"
686,-1.1623249746515436,101.00719949034016,0.758976080844286,15064.289941337176,0.8013690422064167,0.03411004818104368,0.672866272535296,8686,"{""type"":""Polygon"",""coordinates"":[[[-66.0000708,-8.851622199999998],[-65.0000715,-8.8516222],[-65.0000715,-7.8355257000000025],[-66.0000708,-7.8355257000000025],[-66.0000708,-8.851622199999998]]]}"
687,-1.1662253252843646,93.73272542067237,0.8195921977019551,15097.819872995266,0.7809027422045387,-0.3925450090707015,1.0779829902555085,8687,"{""type"":""Polygon"",""coordinates"":[[[-65.0000715,-8.8516222],[-64.0000722,-8.851622199999998],[-64.0000722,-7.835525700000001],[-65.0000715,-7.8355257000000025],[-65.0000715,-8.8516222]]]}"
688,-1.1630132718220414,82.4802928476096,0.797645256276034,15132.202362529575,0.7277174553830458,0.06610917747492452,0.7403857254886647,8688,"{""type"":""Polygon"",""coordinates"":[[[-64.0000722,-8.851622199999998],[-63.00007299999999,-8.851622199999998],[-63.00007299999999,-7.8355257000000025],[-64.0000722,-7.835525700000001],[-64.0000722,-8.851622199999998]]]}"
689,-1.1601581131888652,87.33123313554682,0.8457176843776124,15098.482115514928,0.783878021568094,0.23321574156519165,0.4703079136751897,8689,"{""type"":""Polygon"",""coordinates"":[[[-63.00007299999999,-8.851622199999998],[-62.0000737,-8.851622199999998],[-62.0000737,-7.835525700000001],[-63.00007299999999,-7.8355257000000025],[-63.00007299999999,-8.851622199999998]]]}"
