system:index,Biota_Overlap,DEM,Endemicity,LST_Day_1km,NDVI,Rel_Occupancy,Rel_Species_Richness,id,.geo
287,0.7032126788502148,545.0213234079148,0.08725668709925313,14863.502159801139,,-1.1302633521915342,1.7081144798554713,6287,"{""type"":""Polygon"",""coordinates"":[[[-77.0000629,5.2684122],[-76.0000636,5.2684122],[-76.0000636,6.2790281],[-77.0000629,6.2790281],[-77.0000629,5.2684122]]]}"
288,0.8603033635710868,1787.572137141113,1.2774244962950128,14790.18042408255,0.6584632460303859,-0.9486065642511232,1.0461622559548416,6288,"{""type"":""Polygon"",""coordinates"":[[[-76.0000636,5.2684122],[-75.0000643,5.2684122],[-75.0000643,6.2790281],[-76.0000636,6.2790281],[-76.0000636,5.2684122]]]}"
289,0.79010685536533,688.0690012262172,-0.32454859531408237,15001.883908730744,0.6665972694348133,-0.34308393778308793,0.6249199316544408,6289,"{""type"":""Polygon"",""coordinates"":[[[-75.0000643,5.2684122],[-74.000065,5.2684122],[-74.000065,6.2790281],[-75.0000643,6.2790281],[-75.0000643,5.2684122]]]}"
290,1.2816946471463855,2584.228475970394,-0.7837561597683886,14719.146092163688,0.6171871600857712,0.02022963809773352,-0.09720976714624618,6290,"{""type"":""Polygon"",""coordinates"":[[[-74.000065,5.2684122],[-73.0000657,5.2684122],[-73.0000657,6.2790281],[-74.000065,6.2790281],[-74.000065,5.2684122]]]}"
291,-0.04790574497672831,1763.586775936468,0.07424559528187143,14771.149923386436,0.5570721078357266,0.5230251006924136,-1.4896839130325725,6291,"{""type"":""Polygon"",""coordinates"":[[[-73.0000657,5.2684122],[-72.0000665,5.2684122],[-72.0000665,6.2790281],[-73.0000657,6.2790281],[-73.0000657,5.2684122]]]}"
292,-0.809730181803967,172.89959881984188,0.09966164125938869,15249.096224735196,0.5238848874819323,0.5058956435792351,-1.2349901770848548,6292,"{""type"":""Polygon"",""coordinates"":[[[-72.0000665,5.2684122],[-71.0000672,5.2684122],[-71.0000672,6.2790281],[-72.0000665,6.2790281],[-72.0000665,5.2684122]]]}"
293,-0.9184069916224034,112.87184294433135,0.126006336700975,15285.843021036035,0.49146101249225044,0.4765308599566437,-1.1622205382426498,6293,"{""type"":""Polygon"",""coordinates"":[[[-71.0000672,5.2684122],[-70.0000679,5.2684122],[-70.0000679,6.2790281],[-71.0000672,6.2790281],[-71.0000672,5.2684122]]]}"
294,-0.9230812630124435,108.08954473926494,0.126006336700975,15331.105976677889,0.4665885720880065,0.4765308599566437,-1.089450899400445,6294,"{""type"":""Polygon"",""coordinates"":[[[-70.0000679,5.2684122],[-69.0000686,5.268412199999999],[-69.0000686,6.279028099999999],[-70.0000679,6.2790281],[-70.0000679,5.2684122]]]}"
295,-0.8420104223440966,89.11217338011825,0.126006336700975,15348.28227509934,0.45388405654700986,0.447166076334052,-0.8711419828738302,6295,"{""type"":""Polygon"",""coordinates"":[[[-69.0000686,5.268412199999999],[-68.0000693,5.2684122],[-68.0000693,6.2790281],[-69.0000686,6.279028099999999],[-69.0000686,5.268412199999999]]]}"
296,-0.8210918482849854,181.30930105173871,0.16997845877882395,15255.015984321164,0.5866007401690534,0.3884365090888688,-0.5800634275050102,6296,"{""type"":""Polygon"",""coordinates"":[[[-68.0000693,5.2684122],[-67.0000701,5.2684122],[-67.0000701,6.2790281],[-68.0000693,6.2790281],[-68.0000693,5.2684122]]]}"
297,-0.9491645793068665,653.398702928099,0.30097674330595153,14966.58552081555,0.726601130138468,0.3884365090888688,-0.6164482469261127,6297,"{""type"":""Polygon"",""coordinates"":[[[-67.0000701,5.2684122],[-66.0000708,5.2684122],[-66.0000708,6.2790281],[-67.0000701,6.2790281],[-67.0000701,5.2684122]]]}"
298,-1.037843881620883,827.1504517017397,0.126006336700975,14876.660736818882,0.7374126579329958,0.4178012927114605,-0.7256027051894202,6298,"{""type"":""Polygon"",""coordinates"":[[[-66.0000708,5.2684122],[-65.0000715,5.2684122],[-65.0000715,6.2790281],[-66.0000708,6.2790281],[-66.0000708,5.2684122]]]}"
299,-1.0397451773420168,362.5530280309765,0.1510371662573674,14932.686664998135,0.7898584441324835,0.3884365090888688,-0.6528330663472152,6299,"{""type"":""Polygon"",""coordinates"":[[[-65.0000715,5.2684122],[-64.0000722,5.2684122],[-64.0000722,6.2790281],[-65.0000715,6.2790281],[-65.0000715,5.2684122]]]}"
300,-0.9996653402481149,511.86373028484985,0.16050781251809568,14946.079307378264,0.7299401553699405,0.35907172546627714,-0.4709089692417027,6300,"{""type"":""Polygon"",""coordinates"":[[[-64.0000722,5.2684122],[-63.00007299999999,5.2684122],[-63.00007299999999,6.2790281],[-64.0000722,6.2790281],[-64.0000722,5.2684122]]]}"
301,-1.0121407400908047,885.3673998980192,0.34596536134077177,14902.238729281085,0.6941340026133043,0.27097737459850224,-0.07067595560957532,6301,"{""type"":""Polygon"",""coordinates"":[[[-63.00007299999999,5.2684122],[-62.0000737,5.2684122],[-62.0000737,6.2790281],[-63.00007299999999,6.2790281],[-63.00007299999999,5.2684122]]]}"
302,-1.0578898262712626,1139.4369583444377,0.38955690617369554,14912.257183933352,0.6358347215348246,0.21714193795708436,0.22040259975924462,6302,"{""type"":""Polygon"",""coordinates"":[[[-62.0000737,5.2684122],[-61.0000744,5.2684122],[-61.0000744,6.279028099999999],[-62.0000737,6.2790281],[-62.0000737,5.2684122]]]}"
